user_id,item_id,rank,score,model
f54789bdb7e4f6622533491fac702534,100000000000,1,2.234433,pytorch_lightgcn_causal
f54789bdb7e4f6622533491fac702534,7920226,2,1.885449,pytorch_lightgcn_causal
f54789bdb7e4f6622533491fac702534,7283905,3,1.784481,pytorch_lightgcn_causal
f54789bdb7e4f6622533491fac702534,7437788,4,1.485074,pytorch_lightgcn_causal
f54789bdb7e4f6622533491fac702534,6946625,5,1.416462,pytorch_lightgcn_causal
f54789bdb7e4f6622533491fac702534,7081550,6,1.271535,pytorch_lightgcn_causal
f54789bdb7e4f6622533491fac702534,6940276,7,1.038942,pytorch_lightgcn_causal
f54789bdb7e4f6622533491fac702534,5089267,8,0.857707,pytorch_lightgcn_causal
f54789bdb7e4f6622533491fac702534,8735304,9,0.577856,pytorch_lightgcn_causal
f54789bdb7e4f6622533491fac702534,5284203,10,0.499040,pytorch_lightgcn_causal
f54eb3f01f64b03caaf107e334c55502,7596939,1,2.966763,pytorch_lightgcn_causal
f54eb3f01f64b03caaf107e334c55502,8264403,2,2.642076,pytorch_lightgcn_causal
f54eb3f01f64b03caaf107e334c55502,5911914,3,2.612161,pytorch_lightgcn_causal
f54eb3f01f64b03caaf107e334c55502,5089253,4,2.517787,pytorch_lightgcn_causal
f54eb3f01f64b03caaf107e334c55502,7283905,5,1.742781,pytorch_lightgcn_causal
f54eb3f01f64b03caaf107e334c55502,5963066,6,1.699528,pytorch_lightgcn_causal
f54eb3f01f64b03caaf107e334c55502,7694071,7,1.593003,pytorch_lightgcn_causal
f54eb3f01f64b03caaf107e334c55502,7651931,8,1.277758,pytorch_lightgcn_causal
f54eb3f01f64b03caaf107e334c55502,7437786,9,1.024595,pytorch_lightgcn_causal
f54eb3f01f64b03caaf107e334c55502,7920226,10,0.908319,pytorch_lightgcn_causal
f5582d4af0965ed7d488ad2c6301f761,8514651,1,1.955987,pytorch_lightgcn_causal
f5582d4af0965ed7d488ad2c6301f761,7651931,2,1.866451,pytorch_lightgcn_causal
f5582d4af0965ed7d488ad2c6301f761,5853579,3,1.835074,pytorch_lightgcn_causal
f5582d4af0965ed7d488ad2c6301f761,6001251,4,1.493558,pytorch_lightgcn_causal
f5582d4af0965ed7d488ad2c6301f761,5963066,5,1.257562,pytorch_lightgcn_causal
f5582d4af0965ed7d488ad2c6301f761,5089267,6,1.257122,pytorch_lightgcn_causal
f5582d4af0965ed7d488ad2c6301f761,6627510,7,1.101645,pytorch_lightgcn_causal
f5582d4af0965ed7d488ad2c6301f761,5089253,8,1.098555,pytorch_lightgcn_causal
f5582d4af0965ed7d488ad2c6301f761,7081550,9,1.083549,pytorch_lightgcn_causal
f5582d4af0965ed7d488ad2c6301f761,6946625,10,0.995900,pytorch_lightgcn_causal
f579fd5f9ba831e3df3437e3bc259cc0,7421462,1,1.643545,pytorch_lightgcn_causal
f579fd5f9ba831e3df3437e3bc259cc0,5911914,2,1.534812,pytorch_lightgcn_causal
f579fd5f9ba831e3df3437e3bc259cc0,7596939,3,1.530884,pytorch_lightgcn_causal
f579fd5f9ba831e3df3437e3bc259cc0,7321794,4,1.401387,pytorch_lightgcn_causal
f579fd5f9ba831e3df3437e3bc259cc0,6999009,5,1.322869,pytorch_lightgcn_causal
f579fd5f9ba831e3df3437e3bc259cc0,8264403,6,1.290728,pytorch_lightgcn_causal
f579fd5f9ba831e3df3437e3bc259cc0,8240587,7,1.234938,pytorch_lightgcn_causal
f579fd5f9ba831e3df3437e3bc259cc0,7283905,8,1.148747,pytorch_lightgcn_causal
f579fd5f9ba831e3df3437e3bc259cc0,7694071,9,1.099882,pytorch_lightgcn_causal
f579fd5f9ba831e3df3437e3bc259cc0,7437786,10,1.089637,pytorch_lightgcn_causal
f59e7ea5114eceb78b54f29590b72753,8514651,1,2.329440,pytorch_lightgcn_causal
f59e7ea5114eceb78b54f29590b72753,8240587,2,1.682980,pytorch_lightgcn_causal
f59e7ea5114eceb78b54f29590b72753,8051124,3,1.660300,pytorch_lightgcn_causal
f59e7ea5114eceb78b54f29590b72753,5963066,4,1.180012,pytorch_lightgcn_causal
f59e7ea5114eceb78b54f29590b72753,7694047,5,1.096310,pytorch_lightgcn_causal
f59e7ea5114eceb78b54f29590b72753,6001251,6,1.002991,pytorch_lightgcn_causal
f59e7ea5114eceb78b54f29590b72753,7651931,7,0.519371,pytorch_lightgcn_causal
f59e7ea5114eceb78b54f29590b72753,5706773,8,0.310018,pytorch_lightgcn_causal
f59e7ea5114eceb78b54f29590b72753,6627510,9,0.221204,pytorch_lightgcn_causal
f59e7ea5114eceb78b54f29590b72753,5089253,10,0.108578,pytorch_lightgcn_causal
f59e9ee7e3ee5412b1168223b0a80d12,5853579,1,1.908950,pytorch_lightgcn_causal
f59e9ee7e3ee5412b1168223b0a80d12,7421462,2,1.813454,pytorch_lightgcn_causal
f59e9ee7e3ee5412b1168223b0a80d12,5963066,3,1.653541,pytorch_lightgcn_causal
f59e9ee7e3ee5412b1168223b0a80d12,5089267,4,1.562269,pytorch_lightgcn_causal
f59e9ee7e3ee5412b1168223b0a80d12,7651931,5,1.552111,pytorch_lightgcn_causal
f59e9ee7e3ee5412b1168223b0a80d12,6627510,6,1.389535,pytorch_lightgcn_causal
f59e9ee7e3ee5412b1168223b0a80d12,8240587,7,1.376875,pytorch_lightgcn_causal
f59e9ee7e3ee5412b1168223b0a80d12,5706773,8,1.147562,pytorch_lightgcn_causal
f59e9ee7e3ee5412b1168223b0a80d12,6737464,9,1.118091,pytorch_lightgcn_causal
f59e9ee7e3ee5412b1168223b0a80d12,7437788,10,0.968335,pytorch_lightgcn_causal
f5c164b3b935720bc479f41702bdf001,6737464,1,1.479709,pytorch_lightgcn_causal
f5c164b3b935720bc479f41702bdf001,6001251,2,1.464514,pytorch_lightgcn_causal
f5c164b3b935720bc479f41702bdf001,6940276,3,1.402992,pytorch_lightgcn_causal
f5c164b3b935720bc479f41702bdf001,100000000000,4,1.037467,pytorch_lightgcn_causal
f5c164b3b935720bc479f41702bdf001,8051124,5,0.782211,pytorch_lightgcn_causal
f5c164b3b935720bc479f41702bdf001,5963066,6,0.524296,pytorch_lightgcn_causal
f5c164b3b935720bc479f41702bdf001,7283905,7,0.512756,pytorch_lightgcn_causal
f5c164b3b935720bc479f41702bdf001,5089275,8,0.450345,pytorch_lightgcn_causal
f5c164b3b935720bc479f41702bdf001,8514651,9,0.418198,pytorch_lightgcn_causal
f5c164b3b935720bc479f41702bdf001,7651931,10,0.385086,pytorch_lightgcn_causal
f5e07681e8af476419ad9c08b0c45801,7437564,1,2.405804,pytorch_lightgcn_causal
f5e07681e8af476419ad9c08b0c45801,100000000000,2,2.154171,pytorch_lightgcn_causal
f5e07681e8af476419ad9c08b0c45801,6940276,3,1.660839,pytorch_lightgcn_causal
f5e07681e8af476419ad9c08b0c45801,8058010,4,1.344707,pytorch_lightgcn_causal
f5e07681e8af476419ad9c08b0c45801,5089267,5,1.332951,pytorch_lightgcn_causal
f5e07681e8af476419ad9c08b0c45801,7437788,6,1.078904,pytorch_lightgcn_causal
f5e07681e8af476419ad9c08b0c45801,5853579,7,1.077435,pytorch_lightgcn_causal
f5e07681e8af476419ad9c08b0c45801,7694047,8,0.919791,pytorch_lightgcn_causal
f5e07681e8af476419ad9c08b0c45801,8514651,9,0.594383,pytorch_lightgcn_causal
f5e07681e8af476419ad9c08b0c45801,7920226,10,0.579667,pytorch_lightgcn_causal
f5ffd1a35a5903d814cc44c71ac5a1d6,5706773,1,3.958669,pytorch_lightgcn_causal
f5ffd1a35a5903d814cc44c71ac5a1d6,7437788,2,2.906154,pytorch_lightgcn_causal
f5ffd1a35a5903d814cc44c71ac5a1d6,8264403,3,2.586373,pytorch_lightgcn_causal
f5ffd1a35a5903d814cc44c71ac5a1d6,8735304,4,2.443269,pytorch_lightgcn_causal
f5ffd1a35a5903d814cc44c71ac5a1d6,6001251,5,2.386193,pytorch_lightgcn_causal
f5ffd1a35a5903d814cc44c71ac5a1d6,6946625,6,2.267253,pytorch_lightgcn_causal
f5ffd1a35a5903d814cc44c71ac5a1d6,7321794,7,2.263337,pytorch_lightgcn_causal
f5ffd1a35a5903d814cc44c71ac5a1d6,8514651,8,2.035693,pytorch_lightgcn_causal
f5ffd1a35a5903d814cc44c71ac5a1d6,8058010,9,1.808851,pytorch_lightgcn_causal
f5ffd1a35a5903d814cc44c71ac5a1d6,5911914,10,1.463917,pytorch_lightgcn_causal
f61db9405d957c5a5c8cb7dbbd269405,6001251,1,2.324324,pytorch_lightgcn_causal
f61db9405d957c5a5c8cb7dbbd269405,8514651,2,2.174968,pytorch_lightgcn_causal
f61db9405d957c5a5c8cb7dbbd269405,7651931,3,2.118701,pytorch_lightgcn_causal
f61db9405d957c5a5c8cb7dbbd269405,5853579,4,1.803775,pytorch_lightgcn_causal
f61db9405d957c5a5c8cb7dbbd269405,7437788,5,1.616708,pytorch_lightgcn_causal
f61db9405d957c5a5c8cb7dbbd269405,5089267,6,1.557813,pytorch_lightgcn_causal
f61db9405d957c5a5c8cb7dbbd269405,5963066,7,1.322372,pytorch_lightgcn_causal
f61db9405d957c5a5c8cb7dbbd269405,7081550,8,1.239519,pytorch_lightgcn_causal
f61db9405d957c5a5c8cb7dbbd269405,5089253,9,1.235184,pytorch_lightgcn_causal
f61db9405d957c5a5c8cb7dbbd269405,6946625,10,1.102337,pytorch_lightgcn_causal
f62f94a9db1a20d625ce22ce4dfd5914,7283905,1,2.704846,pytorch_lightgcn_causal
f62f94a9db1a20d625ce22ce4dfd5914,7081550,2,1.670614,pytorch_lightgcn_causal
f62f94a9db1a20d625ce22ce4dfd5914,7920226,3,1.484978,pytorch_lightgcn_causal
f62f94a9db1a20d625ce22ce4dfd5914,6703015,4,1.415520,pytorch_lightgcn_causal
f62f94a9db1a20d625ce22ce4dfd5914,6946625,5,1.351775,pytorch_lightgcn_causal
f62f94a9db1a20d625ce22ce4dfd5914,6999009,6,0.915572,pytorch_lightgcn_causal
f62f94a9db1a20d625ce22ce4dfd5914,5089267,7,0.528367,pytorch_lightgcn_causal
f62f94a9db1a20d625ce22ce4dfd5914,7694071,8,0.420949,pytorch_lightgcn_causal
f62f94a9db1a20d625ce22ce4dfd5914,7321794,9,0.331746,pytorch_lightgcn_causal
f62f94a9db1a20d625ce22ce4dfd5914,5089253,10,0.317858,pytorch_lightgcn_causal
f638a1906539fa0cbd3a1c0c33fba8b4,5464261,1,2.817348,pytorch_lightgcn_causal
f638a1906539fa0cbd3a1c0c33fba8b4,8051124,2,1.852927,pytorch_lightgcn_causal
f638a1906539fa0cbd3a1c0c33fba8b4,7437788,3,1.475128,pytorch_lightgcn_causal
f638a1906539fa0cbd3a1c0c33fba8b4,7437564,4,1.018890,pytorch_lightgcn_causal
f638a1906539fa0cbd3a1c0c33fba8b4,6737464,5,0.987672,pytorch_lightgcn_causal
f638a1906539fa0cbd3a1c0c33fba8b4,5284203,6,0.816811,pytorch_lightgcn_causal
f638a1906539fa0cbd3a1c0c33fba8b4,7283905,7,0.770178,pytorch_lightgcn_causal
f638a1906539fa0cbd3a1c0c33fba8b4,7596939,8,0.714706,pytorch_lightgcn_causal
f638a1906539fa0cbd3a1c0c33fba8b4,7920226,9,0.631778,pytorch_lightgcn_causal
f638a1906539fa0cbd3a1c0c33fba8b4,5853579,10,0.540595,pytorch_lightgcn_causal
f63e2ceee2ceb307a6cc2478c40b0eb6,5963066,1,2.862304,pytorch_lightgcn_causal
f63e2ceee2ceb307a6cc2478c40b0eb6,6737464,2,2.772959,pytorch_lightgcn_causal
f63e2ceee2ceb307a6cc2478c40b0eb6,5853579,3,2.098236,pytorch_lightgcn_causal
f63e2ceee2ceb307a6cc2478c40b0eb6,7437786,4,1.689739,pytorch_lightgcn_causal
f63e2ceee2ceb307a6cc2478c40b0eb6,6940276,5,1.319892,pytorch_lightgcn_causal
f63e2ceee2ceb307a6cc2478c40b0eb6,8051124,6,1.305272,pytorch_lightgcn_causal
f63e2ceee2ceb307a6cc2478c40b0eb6,8264403,7,1.066835,pytorch_lightgcn_causal
f63e2ceee2ceb307a6cc2478c40b0eb6,7421462,8,1.025666,pytorch_lightgcn_causal
f63e2ceee2ceb307a6cc2478c40b0eb6,100000000000,9,0.998552,pytorch_lightgcn_causal
f63e2ceee2ceb307a6cc2478c40b0eb6,5089275,10,0.951624,pytorch_lightgcn_causal
f64ecd4230b652c567640375a39ca67b,8051124,1,1.957481,pytorch_lightgcn_causal
f64ecd4230b652c567640375a39ca67b,100000000000,2,1.622721,pytorch_lightgcn_causal
f64ecd4230b652c567640375a39ca67b,7437786,3,1.292818,pytorch_lightgcn_causal
f64ecd4230b652c567640375a39ca67b,5853579,4,1.101103,pytorch_lightgcn_causal
f64ecd4230b652c567640375a39ca67b,8264403,5,0.985304,pytorch_lightgcn_causal
f64ecd4230b652c567640375a39ca67b,6737464,6,0.974203,pytorch_lightgcn_causal
f64ecd4230b652c567640375a39ca67b,6055052,7,0.898980,pytorch_lightgcn_causal
f64ecd4230b652c567640375a39ca67b,7694071,8,0.473765,pytorch_lightgcn_causal
f64ecd4230b652c567640375a39ca67b,6940276,9,0.205618,pytorch_lightgcn_causal
f64ecd4230b652c567640375a39ca67b,7596939,10,0.041987,pytorch_lightgcn_causal
f662be835e19926fc4da5a4021d60670,5284203,1,2.615062,pytorch_lightgcn_causal
f662be835e19926fc4da5a4021d60670,5706773,2,2.602553,pytorch_lightgcn_causal
f662be835e19926fc4da5a4021d60670,7596939,3,2.394403,pytorch_lightgcn_causal
f662be835e19926fc4da5a4021d60670,7694071,4,2.371483,pytorch_lightgcn_causal
f662be835e19926fc4da5a4021d60670,7694047,5,1.862033,pytorch_lightgcn_causal
f662be835e19926fc4da5a4021d60670,7081550,6,1.532252,pytorch_lightgcn_causal
f662be835e19926fc4da5a4021d60670,1861102,7,1.497172,pytorch_lightgcn_causal
f662be835e19926fc4da5a4021d60670,6001251,8,0.716835,pytorch_lightgcn_causal
f662be835e19926fc4da5a4021d60670,7437788,9,0.657912,pytorch_lightgcn_causal
f662be835e19926fc4da5a4021d60670,5464261,10,0.448925,pytorch_lightgcn_causal
f68d13828844d966d864d7a9b52885e8,7321794,1,1.914237,pytorch_lightgcn_causal
f68d13828844d966d864d7a9b52885e8,7081550,2,1.150052,pytorch_lightgcn_causal
f68d13828844d966d864d7a9b52885e8,6055052,3,1.101551,pytorch_lightgcn_causal
f68d13828844d966d864d7a9b52885e8,7596939,4,1.013318,pytorch_lightgcn_causal
f68d13828844d966d864d7a9b52885e8,5911914,5,0.959300,pytorch_lightgcn_causal
f68d13828844d966d864d7a9b52885e8,7920226,6,0.886164,pytorch_lightgcn_causal
f68d13828844d966d864d7a9b52885e8,5089267,7,0.881957,pytorch_lightgcn_causal
f68d13828844d966d864d7a9b52885e8,5853579,8,0.811511,pytorch_lightgcn_causal
f68d13828844d966d864d7a9b52885e8,8264403,9,0.766293,pytorch_lightgcn_causal
f68d13828844d966d864d7a9b52885e8,7694071,10,0.690770,pytorch_lightgcn_causal
f694ed55d4fbf6067d1ee0ccd9d87c84,5464261,1,2.539002,pytorch_lightgcn_causal
f694ed55d4fbf6067d1ee0ccd9d87c84,8051124,2,1.914107,pytorch_lightgcn_causal
f694ed55d4fbf6067d1ee0ccd9d87c84,7437788,3,1.680071,pytorch_lightgcn_causal
f694ed55d4fbf6067d1ee0ccd9d87c84,6737464,4,1.545347,pytorch_lightgcn_causal
f694ed55d4fbf6067d1ee0ccd9d87c84,8264403,5,1.534484,pytorch_lightgcn_causal
f694ed55d4fbf6067d1ee0ccd9d87c84,5853579,6,1.417809,pytorch_lightgcn_causal
f694ed55d4fbf6067d1ee0ccd9d87c84,5089267,7,1.225654,pytorch_lightgcn_causal
f694ed55d4fbf6067d1ee0ccd9d87c84,7283905,8,1.117078,pytorch_lightgcn_causal
f694ed55d4fbf6067d1ee0ccd9d87c84,6703015,9,0.893713,pytorch_lightgcn_causal
f694ed55d4fbf6067d1ee0ccd9d87c84,5089275,10,0.868511,pytorch_lightgcn_causal
f6adef2f45dc89dac9516822a42c4c18,7421462,1,1.880161,pytorch_lightgcn_causal
f6adef2f45dc89dac9516822a42c4c18,7596939,2,1.681915,pytorch_lightgcn_causal
f6adef2f45dc89dac9516822a42c4c18,5911914,3,1.539339,pytorch_lightgcn_causal
f6adef2f45dc89dac9516822a42c4c18,8240587,4,1.463081,pytorch_lightgcn_causal
f6adef2f45dc89dac9516822a42c4c18,6999009,5,1.390946,pytorch_lightgcn_causal
f6adef2f45dc89dac9516822a42c4c18,8264403,6,1.372385,pytorch_lightgcn_causal
f6adef2f45dc89dac9516822a42c4c18,7283905,7,1.343672,pytorch_lightgcn_causal
f6adef2f45dc89dac9516822a42c4c18,6737464,8,1.290366,pytorch_lightgcn_causal
f6adef2f45dc89dac9516822a42c4c18,7321794,9,1.290348,pytorch_lightgcn_causal
f6adef2f45dc89dac9516822a42c4c18,6703015,10,1.211365,pytorch_lightgcn_causal
f6c28769a7eafc7699aa26e56ec55b0e,5853579,1,2.418953,pytorch_lightgcn_causal
f6c28769a7eafc7699aa26e56ec55b0e,100000000000,2,2.118028,pytorch_lightgcn_causal
f6c28769a7eafc7699aa26e56ec55b0e,5089253,3,1.636177,pytorch_lightgcn_causal
f6c28769a7eafc7699aa26e56ec55b0e,5963066,4,1.545515,pytorch_lightgcn_causal
f6c28769a7eafc7699aa26e56ec55b0e,8514651,5,1.317622,pytorch_lightgcn_causal
f6c28769a7eafc7699aa26e56ec55b0e,6627510,6,1.165136,pytorch_lightgcn_causal
f6c28769a7eafc7699aa26e56ec55b0e,6737464,7,1.035663,pytorch_lightgcn_causal
f6c28769a7eafc7699aa26e56ec55b0e,8058010,8,0.718689,pytorch_lightgcn_causal
f6c28769a7eafc7699aa26e56ec55b0e,8735304,9,0.613780,pytorch_lightgcn_causal
f6c28769a7eafc7699aa26e56ec55b0e,1861102,10,0.551145,pytorch_lightgcn_causal
f6cc9dceeac5cff86fdf63137af75baf,7081550,1,2.459605,pytorch_lightgcn_causal
f6cc9dceeac5cff86fdf63137af75baf,6946625,2,2.023714,pytorch_lightgcn_causal
f6cc9dceeac5cff86fdf63137af75baf,6737464,3,1.456238,pytorch_lightgcn_causal
f6cc9dceeac5cff86fdf63137af75baf,7437564,4,1.383711,pytorch_lightgcn_causal
f6cc9dceeac5cff86fdf63137af75baf,6940276,5,1.306922,pytorch_lightgcn_causal
f6cc9dceeac5cff86fdf63137af75baf,5464261,6,1.170218,pytorch_lightgcn_causal
f6cc9dceeac5cff86fdf63137af75baf,8240587,7,1.149403,pytorch_lightgcn_causal
f6cc9dceeac5cff86fdf63137af75baf,6627510,8,1.080393,pytorch_lightgcn_causal
f6cc9dceeac5cff86fdf63137af75baf,6001251,9,0.815786,pytorch_lightgcn_causal
f6cc9dceeac5cff86fdf63137af75baf,7596939,10,0.519901,pytorch_lightgcn_causal
f6ce5fab632bc6f850d107494acee83f,7596939,1,1.957325,pytorch_lightgcn_causal
f6ce5fab632bc6f850d107494acee83f,7321794,2,1.594997,pytorch_lightgcn_causal
f6ce5fab632bc6f850d107494acee83f,8240587,3,1.535085,pytorch_lightgcn_causal
f6ce5fab632bc6f850d107494acee83f,7421462,4,1.527063,pytorch_lightgcn_causal
f6ce5fab632bc6f850d107494acee83f,5911914,5,1.519398,pytorch_lightgcn_causal
f6ce5fab632bc6f850d107494acee83f,6999009,6,1.502438,pytorch_lightgcn_causal
f6ce5fab632bc6f850d107494acee83f,8264403,7,1.490707,pytorch_lightgcn_causal
f6ce5fab632bc6f850d107494acee83f,7437786,8,1.237511,pytorch_lightgcn_causal
f6ce5fab632bc6f850d107494acee83f,6703015,9,1.224468,pytorch_lightgcn_causal
f6ce5fab632bc6f850d107494acee83f,7437788,10,1.154597,pytorch_lightgcn_causal
f6d3ac1e993f7ea937276d89a1cd28de,8051124,1,3.019223,pytorch_lightgcn_causal
f6d3ac1e993f7ea937276d89a1cd28de,7437786,2,2.740876,pytorch_lightgcn_causal
f6d3ac1e993f7ea937276d89a1cd28de,100000000000,3,2.664473,pytorch_lightgcn_causal
f6d3ac1e993f7ea937276d89a1cd28de,5089275,4,2.448281,pytorch_lightgcn_causal
f6d3ac1e993f7ea937276d89a1cd28de,6940276,5,2.298881,pytorch_lightgcn_causal
f6d3ac1e993f7ea937276d89a1cd28de,6703015,6,1.822271,pytorch_lightgcn_causal
f6d3ac1e993f7ea937276d89a1cd28de,5706773,7,1.794749,pytorch_lightgcn_causal
f6d3ac1e993f7ea937276d89a1cd28de,5853579,8,1.790180,pytorch_lightgcn_causal
f6d3ac1e993f7ea937276d89a1cd28de,6737464,9,1.547496,pytorch_lightgcn_causal
f6d3ac1e993f7ea937276d89a1cd28de,7081550,10,1.502962,pytorch_lightgcn_causal
f6dbc5b370c0fb8f8cffbffeb558e162,6946625,1,1.706644,pytorch_lightgcn_causal
f6dbc5b370c0fb8f8cffbffeb558e162,6737464,2,1.666327,pytorch_lightgcn_causal
f6dbc5b370c0fb8f8cffbffeb558e162,6001251,3,1.396259,pytorch_lightgcn_causal
f6dbc5b370c0fb8f8cffbffeb558e162,8051124,4,1.336627,pytorch_lightgcn_causal
f6dbc5b370c0fb8f8cffbffeb558e162,7920226,5,1.312816,pytorch_lightgcn_causal
f6dbc5b370c0fb8f8cffbffeb558e162,6999009,6,1.297783,pytorch_lightgcn_causal
f6dbc5b370c0fb8f8cffbffeb558e162,7596939,7,1.066425,pytorch_lightgcn_causal
f6dbc5b370c0fb8f8cffbffeb558e162,7081550,8,0.992710,pytorch_lightgcn_causal
f6dbc5b370c0fb8f8cffbffeb558e162,7437786,9,0.934834,pytorch_lightgcn_causal
f6dbc5b370c0fb8f8cffbffeb558e162,5911914,10,0.838769,pytorch_lightgcn_causal
f6e1fbdbca46e57db93f24823db741d3,7321794,1,2.311202,pytorch_lightgcn_causal
f6e1fbdbca46e57db93f24823db741d3,5911914,2,2.121825,pytorch_lightgcn_causal
f6e1fbdbca46e57db93f24823db741d3,6737464,3,2.023169,pytorch_lightgcn_causal
f6e1fbdbca46e57db93f24823db741d3,7694047,4,1.900592,pytorch_lightgcn_causal
f6e1fbdbca46e57db93f24823db741d3,5089267,5,1.560140,pytorch_lightgcn_causal
f6e1fbdbca46e57db93f24823db741d3,6055052,6,1.331714,pytorch_lightgcn_causal
f6e1fbdbca46e57db93f24823db741d3,7437786,7,1.206185,pytorch_lightgcn_causal
f6e1fbdbca46e57db93f24823db741d3,6999009,8,1.151623,pytorch_lightgcn_causal
f6e1fbdbca46e57db93f24823db741d3,7694071,9,1.106140,pytorch_lightgcn_causal
f6e1fbdbca46e57db93f24823db741d3,5963066,10,1.093571,pytorch_lightgcn_causal
f6fbc730ee51f2d9a35f467c21d8d38a,7283905,1,3.093071,pytorch_lightgcn_causal
f6fbc730ee51f2d9a35f467c21d8d38a,5464261,2,2.511256,pytorch_lightgcn_causal
f6fbc730ee51f2d9a35f467c21d8d38a,6946625,3,2.355906,pytorch_lightgcn_causal
f6fbc730ee51f2d9a35f467c21d8d38a,6703015,4,2.311371,pytorch_lightgcn_causal
f6fbc730ee51f2d9a35f467c21d8d38a,7694071,5,2.239179,pytorch_lightgcn_causal
f6fbc730ee51f2d9a35f467c21d8d38a,7081550,6,2.101939,pytorch_lightgcn_causal
f6fbc730ee51f2d9a35f467c21d8d38a,100000000000,7,1.535848,pytorch_lightgcn_causal
f6fbc730ee51f2d9a35f467c21d8d38a,5706773,8,1.535497,pytorch_lightgcn_causal
f6fbc730ee51f2d9a35f467c21d8d38a,1861102,9,1.229044,pytorch_lightgcn_causal
f6fbc730ee51f2d9a35f467c21d8d38a,5089267,10,1.140424,pytorch_lightgcn_causal
f700c2f2c6c83edd70f3d68c06738dc3,5464261,1,2.711336,pytorch_lightgcn_causal
f700c2f2c6c83edd70f3d68c06738dc3,7596939,2,2.015066,pytorch_lightgcn_causal
f700c2f2c6c83edd70f3d68c06738dc3,7437788,3,1.791550,pytorch_lightgcn_causal
f700c2f2c6c83edd70f3d68c06738dc3,8051124,4,1.720607,pytorch_lightgcn_causal
f700c2f2c6c83edd70f3d68c06738dc3,5853579,5,1.671501,pytorch_lightgcn_causal
f700c2f2c6c83edd70f3d68c06738dc3,7283905,6,1.658361,pytorch_lightgcn_causal
f700c2f2c6c83edd70f3d68c06738dc3,8240587,7,1.437822,pytorch_lightgcn_causal
f700c2f2c6c83edd70f3d68c06738dc3,7920226,8,0.978954,pytorch_lightgcn_causal
f700c2f2c6c83edd70f3d68c06738dc3,5089275,9,0.972343,pytorch_lightgcn_causal
f700c2f2c6c83edd70f3d68c06738dc3,7437564,10,0.895738,pytorch_lightgcn_causal
f709df592e65ab6eeeba87dba8af472e,8051124,1,2.748551,pytorch_lightgcn_causal
f709df592e65ab6eeeba87dba8af472e,8514651,2,1.997090,pytorch_lightgcn_causal
f709df592e65ab6eeeba87dba8af472e,7694047,3,1.840803,pytorch_lightgcn_causal
f709df592e65ab6eeeba87dba8af472e,8264403,4,1.288445,pytorch_lightgcn_causal
f709df592e65ab6eeeba87dba8af472e,5911914,5,1.071930,pytorch_lightgcn_causal
f709df592e65ab6eeeba87dba8af472e,5706773,6,0.881699,pytorch_lightgcn_causal
f709df592e65ab6eeeba87dba8af472e,7321794,7,0.823504,pytorch_lightgcn_causal
f709df592e65ab6eeeba87dba8af472e,8240587,8,0.638521,pytorch_lightgcn_causal
f709df592e65ab6eeeba87dba8af472e,6946625,9,0.564849,pytorch_lightgcn_causal
f709df592e65ab6eeeba87dba8af472e,5464261,10,0.429836,pytorch_lightgcn_causal
f710dfa9ffca0f6b7d08edf17f8b6f16,8051124,1,2.730488,pytorch_lightgcn_causal
f710dfa9ffca0f6b7d08edf17f8b6f16,7437786,2,2.090454,pytorch_lightgcn_causal
f710dfa9ffca0f6b7d08edf17f8b6f16,8514651,3,1.656788,pytorch_lightgcn_causal
f710dfa9ffca0f6b7d08edf17f8b6f16,8264403,4,1.494168,pytorch_lightgcn_causal
f710dfa9ffca0f6b7d08edf17f8b6f16,5911914,5,1.396680,pytorch_lightgcn_causal
f710dfa9ffca0f6b7d08edf17f8b6f16,8240587,6,1.150420,pytorch_lightgcn_causal
f710dfa9ffca0f6b7d08edf17f8b6f16,7283905,7,1.062937,pytorch_lightgcn_causal
f710dfa9ffca0f6b7d08edf17f8b6f16,7321794,8,0.664974,pytorch_lightgcn_causal
f710dfa9ffca0f6b7d08edf17f8b6f16,5089267,9,0.516080,pytorch_lightgcn_causal
f710dfa9ffca0f6b7d08edf17f8b6f16,6737464,10,0.426163,pytorch_lightgcn_causal
f711591cd9658fb9a4d203102d688ce3,7283905,1,1.202215,pytorch_lightgcn_causal
f711591cd9658fb9a4d203102d688ce3,7437788,2,1.067325,pytorch_lightgcn_causal
f711591cd9658fb9a4d203102d688ce3,6940276,3,0.884378,pytorch_lightgcn_causal
f711591cd9658fb9a4d203102d688ce3,7651931,4,0.876386,pytorch_lightgcn_causal
f711591cd9658fb9a4d203102d688ce3,7694071,5,0.615895,pytorch_lightgcn_causal
f711591cd9658fb9a4d203102d688ce3,5089275,6,0.561338,pytorch_lightgcn_causal
f711591cd9658fb9a4d203102d688ce3,6001251,7,0.403219,pytorch_lightgcn_causal
f711591cd9658fb9a4d203102d688ce3,5911914,8,0.170476,pytorch_lightgcn_causal
f711591cd9658fb9a4d203102d688ce3,6627510,9,0.039371,pytorch_lightgcn_causal
f711591cd9658fb9a4d203102d688ce3,7694047,10,-0.139059,pytorch_lightgcn_causal
f7322a0698c8f83990dd5de2ce33f79a,5284203,1,2.880472,pytorch_lightgcn_causal
f7322a0698c8f83990dd5de2ce33f79a,7283905,2,2.328694,pytorch_lightgcn_causal
